cluster,titulo_puesto,nombre_empresa,ubicacion,modalidad,salario
120,Técnico Mecánico de Maquinaria Pesada,MEGA HIDRAULICA S.R.L.,,,"S/. 2.500,00 (Mensual)"
120,Técnico Mecánico,Pamolsa,,,
120,Técnico mecánico / Gana s/2000,TEIGA TMI,,,"S/. 2.000,00 (Mensual)"
120,Mecánico de Mantenimiento Industrial / Plástico /Papel,Pamolsa,,,
120,mecánico diésel,Ingenieria Diesel Laboratorios SAC,,,
120,Técnico Mecánico /  Rubro de conversiones gnv y glp /  sede Callao,,,,
120,Mecánico de Mantenimiento Industrial / Plástico /Papel,Pamolsa,,,
120,Técnico Mecánico de Mantenimiento,Pamolsa,,,
120,Técnico Mecánico M2 Maquinaria Pesada,MEGA HIDRAULICA S.R.L.,,,"S/. 2.500,00 (Mensual)"
120,Técnico/a mecánico de mantenimiento,Mantenimiento e Ingenieria Industrial S.R.L.,,,
120,Mecánico,,,,
120,Mecánico III,CAL & CEMENTO SUR S.A.,,,
120,Técnico Mecánico de Mantenimiento,RESERTEC S.A.C.,,,"S/. 1.700,00 (Mensual)"
120,Técnico Mecánico Equipos Trackless 1 Taller Lima,RESEMIN,,,
120,Mecánico,,,,
120,"Técnico mecánico de Mantenimiento,  Horarios Rotativos, Empresa Industrial Vainsa e Italgrif,",VSI Industrial S.A.C.,,,
120,Dibujante Mecánico,Inrelsa,,,
120,Técnico Mecánico de Camiones / Arequipa,Ipesa SAC,,,
120,Técnico mecánico mantenimiento,,,,
120,Mecánico,DP World Logistics S.R.L,,,
120,Técnico Mecánico,Formavena,,,
120,Técnico Mecánico,TRANSVIAL LIMA SAC,,,
120,Mecánico de Buses / La Victoria,Divemotor,,,
120,Técnico Mecánico de Maquinaria Pesada,MEGA HIDRAULICA S.R.L.,,,"S/. 2.500,00 (Mensual)"
120,Dibujante Mecánico,Inrelsa,,,
120,Jefe de Mantenimiento Mecánico Eléctrico / Chala,Minera Paraiso SAC,,,
120,Técnico Mecánico,Gate Gourmet Perú,,,
120,Técnico Mecánico M3 Ruta,Transportes y Comercio Sol Del Pacifico E.I.R.L,,,
120,Mecánico o Ayudante mecánico en Maquinaria pesada / Zona Norte,Industrias Arguelles y Servicios Generales S.A.C,,,
120,Técnico Mecánico / Mantenimiento de carritos mineros / Mina Subterránea,CONFIPETROL ANDINA S.A.,,,
120,Técnico Mecánico,ALM SERVICES S.A.C.,,,"S/. 2.800,00 (Mensual)"
120,Técnico Mecánico de Mantenimiento / Planta Industrial,GRUPO PROGESTION,,,"S/. 2.500,00 (Mensual)"
120,Técnico Mecánico de Motos,AGROINDUSTRIA CASABLANCA S.A.C.,,,
120,Supervisor Mecánico en Paramonga,QUIMPAC S.A.,,,
120,Técnico Mecánico de Mantenimiento,Pamolsa,,,
120,Urgente Técnico mecánico/ Alicorp / Exp. en plantas industriales / Utilidades,Total Talent Human Resources,,,
120,mecánico mantenimiento,C&E CONTROL ELECTRIC SAC,,,"S/. 1.400,00 (Mensual)"
120,Técnico Mecánico,RHEMCOL S.A.C.,,,"S/. 1.025,00 (Mensual)"
120,Técnico mecánico,MDJ INGENIEROS E.I.R.L.,,,"S/. 1.500,00 (Mensual)"
120,Mecánico de Buses y Camiones,IMPORTACIONES CLEVER,,,
120,Técnico Mecánico de Lubricación II,CONFIPETROL ANDINA S.A.,,,
120,Mecánico de  maquinaria pesada,COMPAÑIA MECANICA Y CONMINUCIÓN S.A.C,,,
120,Técnico egresado de mantenimiento mecánico,World Group SAC,,,"S/. 1.130,00 (Mensual)"
120,Técnico Mecánico N1 Experiencia en camiones,ALMACENES SANTA CLARA,,,
120,Mecánico III,CAL & CEMENTO SUR S.A.,,,
120,Técnico mecánico/Chiclayo,Interamericana Norte SAC,,,
120,Técnico Mecánico (Rubro del gas natural),OCA GLOBAL PERÚ,,,
120,Técnico Mecánico de Mantenimiento,Happyland,,,"S/. 1.550,00 (Mensual)"
120,Mecánico de camiones para Moquegua,Divemotor,,,
120,Técnico de Mantenimiento Mecánico y Electronico,ARTESCO S.A.,,,
120,Mecánico   Fabrica,,,,
120,Técnico Mecánico de Servicios Taller  Lima (Equipos Trackless),RESEMIN,,,
120,Técnico Electrotecnia Mecánico Industrial,General Industrial Systems SAC,,,
120,Mecánico de Volquetes / Arequipa (Regimen atipico),Divemotor,,,"S/. 2.050,00 (Mensual)"
120,Técnico Mecánico de Volquetes 14x7 Trujillo/Huarmey/Casma,Divemotor,,,"S/. 2.500,00 (Mensual)"
120,Técnico Mecánico de mantenimiento,Man Pan Service,,,"S/. 1.800,00 (Mensual)"
120,Técnico mecánico operativo,,,,"S/. 3.000,00 (Mensual)"
120,Mecánico de Camiones / Volquetes / Linea Blanca,,,,"S/. 2.000,00 (Mensual)"
120,Técnico Mecánico 1,Tecnomin Data,,,
120,Tecnico de Mantenimiento Mecánico (3 meses) Arequipa,Gloria,,,
120,Técnico Mecánico de Grupos Electrógenos Ate,MODASA,,,
120,Técnico Mecánico de Grupos Electrógenos Ate,MODASA,,,
120,Técnico de Mantenimiento (Mecánico) / Sede: Huachipa,Soprin SAC,,,
120,Proyectista mecánico,,,,
120,Mecánico Frigorista,Agricola y Ganadera Chavin de Huantar,,,
120,Mecánico de camiones,MEDLOG,,,"S/. 2.500,00 (Mensual)"
120,Técnico Mecánico / Tractorista,CAMPOSOL S.A.,,,
120,Técnico Mecánico Ind II Marcobre,CONFIPETROL ANDINA S.A.,,,
120,Mecánico de mantenimiento Planta Callao,Panificadora Bimbo,,,
120,Técnico mecánico de maquinaria pesada A2B (Línea Amarilla)/ Lambayeque / Río Zaña/ Zona Norte,CGM RENTAL S.A.C.,,,
120,Técnico mecánico,Flesan del Peru SAC,,,
120,Técnico Mecánico mantenimiento,INVERSIONES LIBER S.A.,,,
120,Mecánico planta M1/ Unidad Minera Cerro de Pasco,Consulting Advisers,,,
121,Analista de Procesos y Calidad,A365,,,
121,Operador de procesos de producción Lacteos,Talento y Tecnología,,,"S/. 1.600,00 (Mensual)"
121,Jefe de Procesos y Mejora Continua,Grupo Posben,,,
121,Asistente de Procesos y Mejora Continua / Sede Ate,ALMACENES SANTA CLARA,,,
121,Ingeniero de Procesos,,,,
121,Analista de procesos,RESEMIN,,,"S/. 3.000,00 (Mensual)"
121,Analista de Flujos y Procesos,ADOLFO CHACALIAZA UCHULLA,,,
121,Supervisor de procesos y mejora continua,AGRICOLA CERRO PRIETO S.A,,,
121,Analista de Automatización de Procesos / Automatización y Control de Facturación y Cobranzas/ Phyton,WIN,,,
121,Controlador de Procesos,TEXTIL SAN RAMON S A,,,
121,Asistente de Procesos y Mejora Continua / Sede Ate,ALMACENES SANTA CLARA,,,
121,Controlador de Procesos Textiles,FULL PIMA S.A.C.,,,
121,Auxiliar de procesos,Gamma Cargo SAC,,,
121,Auxiliar de procesos,Gamma Cargo SAC,,,
121,Asistente de Procesos,Maqpower S.A.C.,,,
121,Asistente de configuración de procesos automatizados,RESEMIN,,,"S/. 2.500,00 (Mensual)"
121,Analista de Procesos y Calidad,A365,,,
121,"técnicos en mantenimiento de procesos industriales, mecánica de producción o estructuras metálicas",JE INTEGRADORES ELECTRICOS E.I.R.L.,,,
121,Analista de Procesos Electrohidráulicos,RESEMIN,,,"S/. 3.000,00 (Mensual)"
121,Auxiliar de Controles en Procesos / Control de Calidad,Laboratorios Portugal,,,
121,Asistente para área de procesos y mejora continua,Bectek,,,
121,Analista Calidad y Procesos,GEOSATELITAL,,,
121,Analista de Automatización de Procesos / Automatización y Control de Facturación y Cobranzas/ Phyton,WIN,,,
121,Practicante Profesional de Proyectos y Procesos de negocio,SALOG,,,"S/. 1.100,00 (Mensual)"
121,Analista de Procesos y Mejora Continua,A365,,,
121,Analista de Procesos Junior (Por proyecto) / Sede La Victoria,Innova Schools,,Presencial y remoto,
121,Asistente de Procesos Senior (Por proyecto) / Sede La Victoria,Innova Schools,,Presencial y remoto,
121,Analista de Procesos y Mejora Continua,A365,,,"S/. 2.000,00 (Mensual)"
121,Practicante de procesos,MERINSAC,,,
121,Supervisor de Procesos,DISTRIBUIDORA VALENTINA S.A.C.,,,
121,Supervisor 2 – Procesos Comerciales,Bigmond Group,,,
121,Analista de Procesos y Mejora Continua,"Paredes, Cano y Asociados",,Presencial y remoto,
121,Supervisor de Procesos de Inyección,Grupo Tawa,,,"S/. 4.000,00 (Mensual)"
121,Analista de procesos,RESEMIN,,,"S/. 3.000,00 (Mensual)"
121,Supervisor de Procesos de Inyección,Grupo Tawa,,,"S/. 4.000,00 (Mensual)"
121,Analista de Automatización de Procesos / Automatización y Control de Facturación y Cobranzas/ Phyton,WIN,,,
121,Líder de Procesos SAP‎ prueba 1303,RIPLEY,,,
121,Auxiliar de procesos / Los Olivos,Molitalia,,,
121,Especialista en procesos legales,AybarCorp,,,"S/. 2.500,00 (Mensual)"
121,Analista de procesos,,,,
121,Analista de gestión de procesos,Grupo Educa_d,,Presencial y remoto,
121,Ingeniero en calidad y procesos,StrongMotors,,,"S/. 2.800,00 (Mensual) + Comisiones"
121,Analista de Calidad (Procesos) / Sede Huaral,,,,
121,Analista de Procesos Comerciales,,,,
121,Analista de Procesos Comerciales,,,,
121,Asistente de Procesos,Shalom Empresarial S.A.C.,,,"S/. 1.700,00 (Mensual)"
121,Analista de mejora de Procesos,Caja Rural de Ahorro y Credito Los Andes S.A.,,Presencial y remoto,
121,Analista de mejora de Procesos,Caja Rural de Ahorro y Credito Los Andes S.A.,,Presencial y remoto,
121,Asistente Mejora Continua de procesos/Arequipa,Act Gestiones y Servicios S.A.C.,,,"S/. 1.300,00 (Mensual)"
121,Practicante Profesional de Automatización de Procesos,Communications and Systems Development,,,
121,Practicante de Mejora de Procesos / Callao,Contrans,,,
121,Analista de gestión de procesos,Grupo Educa_d,,Presencial y remoto,
121,Analista de Automatización de Procesos / Automatización y Control de Facturación y Cobranzas/ Phyton,WIN,,,
121,Coordinador de  Procesos y Mejora Continua,Clínica aviva,,,
121,Practicante de procesos,Clínica Sanchez Ferrer,,,
121,Asistente de configuración de procesos automatizados,RESEMIN,,,"S/. 2.500,00 (Mensual)"
121,Administrador de Procesos yTecnología,SUMA2 CONSULTORES,,,"S/. 3.000,00 (Mensual)"
121,Supervisor SIG Procesos  Temporal,CAMPOSOL S.A.,,,"S/. 2.000,00 (Mensual)"
121,Asistente Mejora Continua de procesos/Arequipa,Act Gestiones y Servicios S.A.C.,,,"S/. 1.300,00 (Mensual)"
121,Analista de Procesos Electrohidráulicos,RESEMIN,,,"S/. 3.000,00 (Mensual)"
121,Auditor de procesos de almacén / Trabajo de campo / Salario S/2800 + S/300 de movilidad,,,,
121,Supervisor de procesos y mejora continua,AGRICOLA CERRO PRIETO S.A,,,
121,Analista de procesos,,,,
121,Asistente de Procesos/Gestión de indicadores/ Rubro Inmobiliario,C.M. Y S.,,,
121,Ingeniero de Procesos,,,,
121,Analista de procesos,,,,
121,Practicante de procesos,Clínica Sanchez Ferrer,,,
121,Analista de Procesos y Mejora Continua / Magdalena,Dimexa S.A.,,,
121,Ingeniero de Procesos,,,,
121,Coordinador de  Procesos y Mejora Continua,Clínica aviva,,,
121,Asistente de automatización de procesos en plataformas de Contact Center,WIN,,,
121,Asistente de Procesos/Gestión de indicadores/ Rubro Inmobiliario,C.M. Y S.,,,
121,Asistente de automatización de procesos en plataformas de Contact Center,WIN,,,
121,Analista de Procesos y mejora continua,DISTRIBUIDORA BAJOPONTINA,,,
122,Analista de créditos SIN experiencia/ Camaná,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia / ICA,CAJA AREQUIPA,,,
122,Analista de créditos SIN experiencia/ La Joya,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia /  Espinar,CAJA AREQUIPA,,,
122,Analista de créditos con experiencia// Agencias Tacna,CAJA AREQUIPA,,,"S/. 1.400,00 (Mensual)"
122,Analista de Créditos con Experiencia  Tarapoto,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Pedregal,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia  Ag. Cerro de Pasco,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia  Tarapoto,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Abancay,CAJA AREQUIPA,,,
122,Analista de Créditos con experiencia Huánuco (Agencia  02 de Mayo),CAJA AREQUIPA,,,
122,Analista de créditos SIN experiencia/ La Joya,CAJA AREQUIPA,,,
122,"Analista de créditos  Pyme / Oficinas: Trujillo, Viru, Huamachuco y Pacasmayo.",Cooperativa de Ahorro y Crédito León XIII,,,
122,Analista de Créditos con Experiencia / ICA,CAJA AREQUIPA,,,
122,Analista de créditos con experiencia// Agencias Tacna,CAJA AREQUIPA,,,"S/. 1.400,00 (Mensual)"
122,Analista de créditos  con experiencia / Zona San Juan de Lurigancho,CAJA AREQUIPA,,,
122,Analista de créditos con experiencia/ Ag. Moquegua,CAJA AREQUIPA,,,
122,Analista de créditos con experiencia/ Agencias de Ilo o Pampa Inalámbrica,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Agencias Moquegua,CAJA AREQUIPA,,,"S/. 1.025,00 (Mensual)"
122,Analista de Créditos con Experiencia/  Cusco,CAJA AREQUIPA,,,"S/. 1.800,00 (Mensual)"
122,Escuela de Analista de créditos / Tarapoto,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Tambopata,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia / Ag. Urubamba,CAJA AREQUIPA,,,
122,"Analista de créditos  Pyme / Oficinas: Trujillo, Viru, Huamachuco y Pacasmayo.",Cooperativa de Ahorro y Crédito León XIII,,,
122,Escuela de Analista de créditos / Ag. Mollendo,CAJA AREQUIPA,,,
122,Analista de créditos  con experiencia Ag. San Isidro / Agencia Nueva,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia /  Espinar,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Mollendo,CAJA AREQUIPA,,,
122,analista de créditos y cobranza,DENTOSHOP S.A.C.,,,
122,Analista de créditos  con experiencia / Lima Norte,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Aguaytia,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Pichanaki,CAJA AREQUIPA,,,
122,Analista de créditos  con experiencia / Zona San Juan de Lurigancho,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia/  Cusco,CAJA AREQUIPA,,,"S/. 1.800,00 (Mensual)"
122,Escuela de Analista de créditos / Ag. Cañete,CAJA AREQUIPA,,,
122,Analista de créditos con experiencia/ Agencia Chilete,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Arequipa norte,CAJA AREQUIPA,,,
122,"Analista de Créditos con Experiencia Huancayo / Ag. Tambo, Ag. Real, Ag. Chilca y Ag. Chupaca",CAJA AREQUIPA,,,
122,Analista de créditos con experiencia en Mype / Tablada de Lurin,Manpower,,,"S/. 1.500,00 (Mensual)"
122,Analista de créditos SIN experiencia/ Camaná,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Aguaytia,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Cañete,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia / Ag. Urubamba,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Urubamba,CAJA AREQUIPA,,,
122,Analista de Créditos consumo  Urubamba,CAC SANTO DOMINGO DE GUZMAN L,,,
122,Escuela de Analista de créditos / Ag. Pichanaki,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Tambopata,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Arequipa norte,CAJA AREQUIPA,,,
122,"Analista de Créditos con Experiencia Huancayo / Ag. Tambo, Ag. Real, Ag. Chilca y Ag. Chupaca",CAJA AREQUIPA,,,
122,Analista de Créditos y Cobranza,,,,
122,Escuela de Analista de créditos / Ag. Urubamba,CAJA AREQUIPA,,,
122,"Analista de créditos  Pyme / Oficinas: Trujillo, Viru, Huamachuco y Pacasmayo.",Cooperativa de Ahorro y Crédito León XIII,,,
122,Analista de créditos para Pauza e Incuyo,Fondesurco,,,
122,Analista de Créditos consumo  Urubamba,CAC SANTO DOMINGO DE GUZMAN L,,,
122,Analista de créditos con experiencia/ Agencia Chilete,CAJA AREQUIPA,,,
122,Analista de créditos con experiencia/ Agencias de Ilo o Pampa Inalámbrica,CAJA AREQUIPA,,,
122,Analista de créditos  con experiencia  / Lima Este,CAJA AREQUIPA,,,"S/. 1.400,00 (Mensual)"
122,Analista de créditos  con experiencia Ag. San Isidro / Agencia Nueva,CAJA AREQUIPA,,,
122,Analista de Créditos con Experiencia  Ag. Cerro de Pasco,CAJA AREQUIPA,,,
122,analista de créditos y cobranza,DENTOSHOP S.A.C.,,,
122,Escuela de Analista de créditos / Tarapoto,CAJA AREQUIPA,,,
122,Asesor de Negocios/ Analista de Créditos/ AG Magdalena,Manpower,,,
122,Analista de Créditos con experiencia Huánuco (Agencia  02 de Mayo),CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Agencias Moquegua,CAJA AREQUIPA,,,"S/. 1.025,00 (Mensual)"
122,Escuela de Analista de créditos / Ag. Cutervo,CAJA AREQUIPA,,,
122,Analista de créditos  con experiencia  / Lima Este,CAJA AREQUIPA,,,"S/. 1.400,00 (Mensual)"
122,Analista de créditos  con experiencia / Lima Norte,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Cutervo,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Ag. Abancay,CAJA AREQUIPA,,,
122,Escuela de Analista de créditos / Pedregal,CAJA AREQUIPA,,,
123,Auxiliar/ operario de electricidad,Vendomática,,,"S/. 1.266,00 (Mensual)"
123,Técnico de Campo y Electricidad,PROMAX SAFETY,,,
123,Técnico en Electricidad Industrial,CONTROL + SAC,,,
123,Tecnico de electricidad,Grupo Educa_d,,,"S/. 2.500,00 (Mensual)"
123,Tecnico de electricidad,Grupo Educa_d,,,"S/. 2.500,00 (Mensual)"
123,Técnico en Electricidad / Auxiliar / Chorrillos,TRUST CONSULTING,,,"S/. 1.700,00 (Mensual)"
123,"Auxiliar Técnico de Mantenimiento (Exp. Gasfiteria, Electricidad y otros)",GRUPO METALINDUSTRIAS,,,
123,Ayudante / Estudiante / Operario de electricidad,Vendomática,,,"S/. 1.266,00 (Mensual)"
123,Técnico de Electricidad y Automatización,Grupo Intercorp,,,
123,Instructor De Electricidad Industrial,SENATI,,,
123,Técnico en Electricidad / Auxiliar / Chorrillos,TRUST CONSULTING,,,"S/. 1.700,00 (Mensual)"
123,Técnico Mecatrónico / Electricidad Industrial en  Maquinaria Pesada,ZAPLER,,,
123,Técnico egresado en electricidad o mecánica,DANILO DIESEL EIRL,,,"S/. 1.500,00 (Mensual)"
123,Técnico de mantenimiento / Electricidad / Lunes a viernes sede Lurin,Adecco Perú S.A.,,,
123,Tecnico de electricidad,Grupo Educa_d,,,"S/. 2.500,00 (Mensual)"
123,Practicante de Electricidad,DP  World Callao,,,
123,Técnico en Electricidad Industrial,CONTROL + SAC,,,
123,Técnico electricista de Campo / Electricidad industrial,Total Talent Human Resources,,,
123,Instructor JP Electricidad Industrial Tumbes,SENATI,,,
123,Técnico electricidad automotriz,Bonitel EIRL,,,
123,Electricista Junior/ Técnico en Electricidad,Fibras Industriales S.A.,,,"S/. 1.700,00 (Mensual)"
123,Docentes  JP– Electricidad Industrial Sullana,SENATI,,,
123,Ingenieros Titulados o Técnicos Titulados en Electricidad Industrial,SENATI,,,
123,Tecnico de electricidad,Grupo Educa_d,,,"S/. 2.500,00 (Mensual)"
123,Técnico electricidad automotriz,Bonitel EIRL,,,
123,Técnico de Electricidad / Experiencia en Buses/ Piura,Turismo Civa S.A.C.,,,
123,Practicante de Electricidad,Corporacion Grafica Universal SAC,,,
123,Instructor De Electricidad Industrial,SENATI,,,
123,Docentes – Electricidad Industrial,SENATI,,,
123,Docentes  JC– Electricidad Industrial Sullana,SENATI,,,
123,Técnico de Electricidad y Automatización,Grupo Intercorp,,,
123,Técnico electricidad automotriz,Bonitel EIRL,,,
123,Técnico de Electricidad,APPLUS NORCONTROL PERU S.A.C.,,Presencial y remoto,
123,Técnico / operario de taller de electricidad,Vendomática,,,"S/. 1.266,00 (Mensual)"
123,Ayudante / Estudiante / Operario de electricidad,Vendomática,,,"S/. 1.266,00 (Mensual)"
123,Docentes – Electricidad Industrial,SENATI,,,
124,Auxiliar de Limpieza / Villa el Salvador/ Traslado de residuos,Resiter Peru SAC,,,
124,Auxiliar de Limpieza / Villa el Salvador/ Traslado de residuos,Resiter Peru SAC,,,
124,Impulsadores / Con Carnet de Sanidad / Trabaja en Villa el Salvador o Villa Maria del Triunfo,Adecco Perú S.A.,,,
124,Operador de Transporte/Secundaria Completa/Planilla/Villa el Salvador ó Villa Maria del Triunfo,,,,"S/. 1.599,00 (Mensual)"
124,Coordinador (a) de Transporte/Agencias Terrestres/ Trabajo de Campo / Villa el Salvador / Ref. 80335,Manpower,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Docente de Ingles/ Secundaria/ Villa el Salvador,NUESTRA SEÑORA DE LA MERCED,,,"S/. 2.300,00 (Mensual)"
124,Responsable de área Junior / Plaza Vea Villa El salvador / full time,Grupo Intercorp,,,
124,Teleoperador / Villa el Salvador,VEOLIA SERVICIOS PERU S.A.C.,,,
124,Asistente de contabilidad bilingüe para villa el salvador,Bitel,,,
124,"Técnico de Calidad para Panadería, Pastelería, Comidas Preparadas Villa el Salvador",Grupo Intercorp,,,"S/. 1.125,00 (Mensual)"
124,15 Técnicos de Mantenimiento Preventivo y Correctivo / Linea 1 del Metro de Lima / Villa el Salvador,Grupo Aenza,,,"S/. 2.399,00 (Mensual)"
124,Ejecutivo de Ventas  / Villa el Salvador,Financiera QAPAQ,,,"S/. 1.130,00 (Mensual)"
124,Asistente de Almacén / Guías e inventarios Villa el Salvador,Adecco Perú S.A.,,,
124,Asesor de Negocios/Analista de créditos/ Villa el Salvador,Manpower,,,
124,Ingeniero HSE/ Villa el Salvador,,,,
124,Asistente de planeamiento bilingüe para villa el salvador . Lima,Bitel,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Electricista automotriz sede Villa el Salvador,Transportes Mersol S.A.C.,,,"S/. 1.600,00 (Mensual)"
124,Coordinador(a) de Soporte Técnico/ Villa el Salvador,UNIVERSIDAD AUTONOMA DEL PERU S.A.C.,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,"Vendedor(a) de Motos Lineales, Villa El Salvador",INSIDE EMPRESARIAL,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Instalador de puertas Metálicas /Villa el Salvador / Ref 80385,Manpower,,,"S/. 2.000,00 (Mensual)"
124,Técnico Electricista de Mantenimiento  Villa el Salvador,Grupo Intercorp,,,
124,Mecánico de maquinaria pesada/Villa el salvador,Industrias Arguelles y Servicios Generales S.A.C,,,
124,Coordinador (a) de Transporte/Agencias Terrestres/ Trabajo de Campo / Villa el Salvador / Ref. 80335,Manpower,,,
124,Supervisor Ssoma Villa el Salvador Rubro Alimentos /Tarde y Noche,Adecco Perú S.A.,,,
124,Planner Post Venta / Villa El Salvador,ZAPLER,,,"S/. 2.500,00 (Mensual)"
124,Asesor de negocios Mi Banco / Villa el Salvador y zonas aledañas,Manpower,,,
124,Supervisor Visual / Villa el Salvador (C.C. Megaplaza Express),,,,"S/. 1.500,00 (Mensual)"
124,Operario de almacén y despacho CD Villa El Salvador,Dimerc Perú SAC,,,"S/. 1.160,00 (Mensual)"
124,Supervisor Junior  en proyectos de digitalización Jesus Maria o Villa el Salvador,INDRA,,,
124,practicante profesional ing de telecomunicaciones para villa el salvador,Bitel,,,"S/. 1.500,00 (Mensual)"
124,Asistente Comercial / Villa el Salvador,WORKING FOR EXCELLENCE S.A.C,,,
124,Tecnico Contable / Villa el Salvador,WORKING FOR EXCELLENCE S.A.C,,,"S/. 1.500,00 (Mensual)"
124,Planner Post Venta / Villa El Salvador,ZAPLER,,,"S/. 2.500,00 (Mensual)"
124,Operario(a) de almacén Villa El Salvador,SALOG,,,"S/. 1.130,00 (Mensual)"
124,Instalador de puertas Metálicas /Villa el Salvador / Ref 80385,Manpower,,,"S/. 2.000,00 (Mensual)"
124,Auxiliar de Reparto Villa el Salvador Crepier,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,"S/. 1.200,00 (Mensual)"
124,Electricista de Camiones / Villa El Salvador,Divemotor,,,
124,Supervisor de Operaciones Villa el Salvador / Panadería y Pastelería,Adecco Perú S.A.,,,
124,Asesor Educativo Posgrado/ Call Center/ Villa el Salvador,UNIVERSIDAD AUTONOMA DEL PERU S.A.C.,,,
124,Coordinador(a) de Soporte Técnico/ Villa el Salvador,UNIVERSIDAD AUTONOMA DEL PERU S.A.C.,,,
124,Supervisor Hse. Exp. en Talleres de Mantenimiento. Villa el Salvador,Unión de Concreteras S.A.,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,"Asesora de ventas, Villa El Salvador",INSIDE EMPRESARIAL,,,
124,Auxiliar de Almacén / Villa el Salvador,Manpower,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,practicante profesional ing de telecomunicaciones para villa el salvador,Bitel,,,"S/. 1.500,00 (Mensual)"
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Operario de despacho CD Villa El Salvador,Dimerc Perú SAC,,,"S/. 1.550,00 (Mensual)"
124,Supervisor de Operaciones Villa el Salvador / Comidas Preparadas,Adecco Perú S.A.,,,
124,"¡Urgente  Agente de seguridad! villa maria del triunfo, villa el salvador, lurin, surquillo",Neos S.A.,,,"S/. 1.800,00 (Mensual)"
124,Popeyes Villa El Salvador / Asistente de Tienda / Encargado de Turno,NG Restaurants,,,
124,Cajero/a c/s experiencia  Villa el Salvador,Apuesta Total,,,"S/. 1.050,00 (Mensual)"
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Técnico Mecánico de Mantenimiento  Villa el Salvador,Grupo Intercorp,,,
124,Técnico de Mantenimiento  Villa el Salvador,Grupo Intercorp,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Técnico  de Mantenimiento Industrial Villa el Salvador,Grupo Intercorp,,,
124,Verificador para Villa el Salvador Cbc Pepsi,CBC PERUANA,,,
124,"asistente de planeamiento para villa el salvador, se requiere inglés avanzado",Bitel,,,
124,Coordinador de Logística Inversa / Operaciones / Almacén / Villa el Salvador,Adecco Perú S.A.,,,
124,"Técnico de Calidad para Panadería, Pastelería, Comidas Preparadas Villa el Salvador",Grupo Intercorp,,,"S/. 1.125,00 (Mensual)"
124,Auxiliar de Reparto Villa el Salvador Crepier,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,"S/. 1.200,00 (Mensual)"
124,Nutricionista dietista // Villa el Salvador,SERVICIOS BRICKELL S.A.C.,,,"S/. 2.000,00 (Mensual)"
124,Operador de Transporte/Secundaria Completa/Planilla/Villa el Salvador ó Villa Maria del Triunfo,,,,"S/. 1.599,00 (Mensual)"
124,Asesor(a) de negocios para Mi banco/ Villa El Salvador,Manpower,,,"S/. 1.500,00 (Mensual)"
124,Asistente de Almacén / Villa El Salvador,Manpower,,,
124,Vendedor full time Villa el Salvador C C Mega Plaza Express,Estilos S.R.L.,,,"S/. 1.130,00 (Mensual)"
124,Supervisor Junior  en proyectos de digitalización Jesus Maria o Villa el Salvador,INDRA,,,
124,Agente de seguridad Villa el salvador Lurin Surco Chorrillos Punta Hermosa,SECURITAS SAC,,,
